MGRA,exp_hourly,exp_daily,exp_monthly
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,4.291674172485442,19.753170920479437,136.68769751880598
214,1.3147366165406615,9.857248302688776,89.02824396730567
215,1.0323454326017238,6.8067200604675415,55.30866648602388
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.10988005808485912,0.6599700459858272,5.09172148306382
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,1.280120159326973,7.993454455854319,65.04384988899605
225,0.0,0.0,0.0
226,0.7325473458012399,4.870416190488903,44.32931134826137
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,1.4655846949266182,6.994320578455411,71.30378176649569
230,0.0,0.0,0.0
231,0.3303281099988479,2.268994368673379,21.303207176157162
232,1.8921157059904088,14.697612339187653,125.13644320164563
233,1.938291017287971,12.992577334321604,108.2525773647421
234,1.07327508674664,5.386578113800238,44.122375132586136
235,0.0,0.0,0.0
236,0.30718345067176817,2.569359197755742,22.820565399291542
237,0.5244242743105435,3.628020514867713,32.75228220429366
238,4.105461345700481,18.2073410826888,129.89074950163862
239,0.0,0.0,0.0
240,2.1225299683187013,14.414347021185238,121.05733243683456
241,0.5292152036845791,4.029468261529357,34.22741742931961
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.2409517958785017,1.2166803655576603,9.759676240392567
247,1.1001505652719794,6.841168304978397,59.19849732891499
248,0.3356404948584348,2.802359203203525,24.87553059534047
249,0.38703270207470164,2.477957623890691,21.826133960988265
250,0.3879627451135757,2.479190638401192,22.004426254544573
251,1.2545895774820572,6.772780620534182,59.426400257239266
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.4991607229170779,4.151600181768701,35.687293236471156
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.0,0.0,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
262,0.2318446892256701,1.1676932496176113,9.361425890868404
263,3.852304250852786,18.380016162041773,133.1457740181616
264,0.581048929274294,3.81298985510016,34.48292194085331
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.0
272,0.0,0.0,0.0
273,0.0,0.0,0.0
274,0.0,0.0,0.0
275,2.0294246626116306,11.478968846072812,103.49699043682568
276,0.0,0.0,0.0
277,0.37006730266408266,2.609699964744876,22.67598844207957
278,0.0,0.0,0.0
279,0.0,0.0,0.0
280,0.7298461549262922,5.363059021863273,46.29268207742223
281,0.0,0.0,0.0
282,0.6136569699576705,5.161002129277723,47.87571423252918
283,0.0,0.0,0.0
284,0.0,0.0,0.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,1.8290456248640772,14.11474820474015,119.78634852505067
289,0.0,0.0,0.0
290,1.8762314683991985,14.282513648814552,121.21241969567599
291,4.934754941748483,20.82434898035833,137.62472137849585
292,1.404521208442565,12.478301212788537,106.44796719085805
293,1.4234011881442488,5.595321106560591,65.45066608155048
294,0.32737528124111315,2.0950962965048148,18.483895286827654
295,1.0668965968011133,6.757041697280687,56.906384872250825
296,0.0,0.0,0.0
297,1.2896133057230348,4.195840143841831,37.28904235894616
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,4.1392668457258,19.689165091736253,137.7426594742884
301,1.1028856044133004,7.001780617668614,59.16109852787644
302,0.0,0.0,0.0
303,0.8775107045268423,8.970763202338956,82.68240536437494
304,0.0,0.0,0.0
305,1.495924447521935,7.564239924991404,72.7082656681113
306,1.1269377613862108,7.13473631394617,60.378435640981536
307,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.5971974332199014,4.320301831728509,39.191203369166935
313,0.0,0.0,0.0
314,1.0041554099637438,6.136060000025392,51.71537332687777
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,0.0,0.0,0.0
322,1.4241287445867543,7.234181125022406,67.56919667014067
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,0.0,0.0,0.0
328,0.0,0.0,0.0
329,0.7024281377726773,4.244879604210636,39.97135247226636
330,0.4682475283766212,2.3544782165539315,19.809835753962695
331,0.7093569420267307,4.694458641965555,42.460078723323484
332,1.3738373612304846,6.00221890873983,64.50102115492022
333,0.0,0.0,0.0
334,0.0,0.0,0.0
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,0.0,0.0,0.0
338,1.444450211287077,7.533341148087192,68.86354953486948
339,1.0214577069404585,5.206111223178951,42.902667408628346
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,1.5462273574383043,12.656960365924823,111.52405611634671
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.6651065114434519,4.401115917068498,39.807941662566115
350,2.5795789443375012,13.130726054742137,112.41941250448406
351,0.0,0.0,0.0
352,0.9719014669813221,5.871165687423977,49.296040332802505
353,0.0,0.0,0.0
354,1.1308337601655323,7.158506114404025,60.34230787578178
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.0,0.0,0.0
358,0.0,0.0,0.0
359,1.3643054875395988,5.80101530287713,62.90430540081055
360,0.8749144715631959,5.510226452305151,46.08333470997072
361,0.0,0.0,0.0
362,0.5822057510355972,4.38033348873733,39.77884718451882
363,0.0,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.41697741557726314,3.584650532177661,30.975040663439156
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,3.586601550047823,13.62233992473947,103.38736770409152
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.49871461783312576,3.219112228963724,28.9692225546081
375,0.0,0.0,0.0
376,0.6326332617485038,2.4607628570221167,24.76218284135146
377,2.7180200520383524,14.256968546287068,116.19113117355732
378,0.0,0.0,0.0
379,0.0,0.0,0.0
380,0.0,0.0,0.0
381,0.0,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,2.318725561570612,14.713705583103115,122.78918191839753
388,0.0,0.0,0.0
389,0.2643331562944656,1.337182994344585,10.728210412512233
390,0.5954944524866578,4.306614390625754,39.6288903163401
391,0.0,0.0,0.0
392,0.4790972717024356,3.172378865969601,28.864895694039657
393,0.0,0.0,0.0
394,0.8639971339164493,6.969115668481508,62.24865449091894
395,0.0,0.0,0.0
396,0.0,0.0,0.0
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,0.0,0.0,0.0
400,0.0,0.0,0.0
401,2.292550202942842,11.755637232783442,100.74082902989275
402,0.8379714978888566,4.9531905274434465,42.8915705328071
403,0.0,0.0,0.0
404,0.0,0.0,0.0
405,0.0,0.0,0.0
406,0.0,0.0,0.0
407,3.897768398339096,18.50989893538111,136.87618791832685
408,0.0,0.0,0.0
409,1.2746474027655021,6.896139853161633,60.523706609964314
410,0.0,0.0,0.0
411,1.2900094647279858,6.8214630538756325,54.089681412548664
412,0.1122787910018013,0.6745407346836567,5.203305554160745
413,1.3138651502415988,8.011017090168057,68.24520333280144
414,0.2060098225501926,1.641897390953796,14.603151629575615
415,0.0,0.0,0.0
416,0.47238849583338566,4.00275300093909,35.713548381031664
417,0.0,0.0,0.0
418,1.316060921271619,6.749788198846057,52.73951850729635
419,0.0,0.0,0.0
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.7407668752867509,4.485572192752017,37.789811086917645
423,0.578763858981293,2.7638420291032406,26.5591152778524
424,0.5453421535941231,4.048257406283036,34.88177950467606
425,0.0,0.0,0.0
426,0.0,0.0,0.0
427,1.363445030172771,8.184503843694342,65.73795179099639
428,0.0,0.0,0.0
429,0.0,0.0,0.0
430,1.5492738510759962,12.503303320345776,108.54665635375449
431,0.82929253708702,5.1496716550933685,48.17564598330312
432,0.0,0.0,0.0
433,0.0,0.0,0.0
434,0.0,0.0,0.0
435,0.422674126896432,2.761331363870127,25.35114162386331
436,4.098985736739654,18.930675764851152,135.97819363396093
437,3.744453987226822,18.124262341541737,137.3401982873335
438,0.0,0.0,0.0
439,0.0,0.0,0.0
440,0.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,1.8285575627267012,7.576046611141042,76.55436035904746
445,0.0,0.0,0.0
446,0.0,0.0,0.0
447,0.0,0.0,0.0
448,0.17734398943782848,1.536995138102321,14.127458386043067
449,1.4871060057355023,7.592433136720032,59.210682267091656
450,0.0,0.0,0.0
451,0.566912180872536,3.8547837941058622,35.366422019897605
452,0.0,0.0,0.0
453,1.3199497756347336,8.248975124104142,67.19472980242993
454,0.0,0.0,0.0
455,0.0,0.0,0.0
456,0.42437927037037865,2.7764004671359706,25.488422180768566
457,0.7899204736549719,6.160665796202027,56.6546275202233
458,0.0,0.0,0.0
459,0.0,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
464,0.0,0.0,0.0
465,2.1796079157639787,14.618720072748145,123.30866933173121
466,0.0,0.0,0.0
467,0.0,0.0,0.0
468,1.3936800588573386,6.971190384774052,64.82113843129044
469,1.307417214787001,7.245000884588098,62.868575005641
470,0.0,0.0,0.0
471,1.2883868165845003,6.612197866205293,51.68836207571575
472,0.0,0.0,0.0
473,0.0,0.0,0.0
474,0.0,0.0,0.0
475,0.6741602890104507,5.153050982571853,47.172706176839974
476,0.0,0.0,0.0
477,0.0,0.0,0.0
478,0.0,0.0,0.0
479,1.0197493885253957,6.154423860859076,53.00003632264977
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,0.0,0.0,0.0
484,0.9424215294386568,5.230281590578051,40.361148885040976
485,0.0,0.0,0.0
486,0.0,0.0,0.0
487,0.0,0.0,0.0
488,0.0,0.0,0.0
489,0.0,0.0,0.0
490,3.9659521853266733,14.486218205241999,109.05766620098616
491,0.0,0.0,0.0
492,0.0,0.0,0.0
493,1.592354213538837,13.104963457418178,114.60899854063489
494,1.1222499868042495,8.654711560833041,79.52513817867775
495,0.0,0.0,0.0
496,0.0,0.0,0.0
497,0.0,0.0,0.0
498,0.0,0.0,0.0
499,0.6407150184000312,4.286037519739285,38.82332800477423
500,0.9982968262420238,5.072972489197497,42.32643313044093
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.5738163001234722,3.8180729339603166,34.54819724810072
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,4.582649061190484,21.162578483268415,143.05305438253495
507,1.4561295821123943,7.071352651125365,70.4982585499867
508,0.0,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.0
511,0.4582881633412093,3.2440526905623885,28.78096266805585
512,0.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.568697789271342,4.0597367750163285,36.64400626438587
519,4.4834143347058,19.377993833338024,137.93034173577252
520,2.4295740296896366,15.043476142157438,128.18137136802946
521,0.0,0.0,0.0
522,1.3436621413971788,7.440890077886793,65.29573663674998
523,0.0,0.0,0.0
524,0.0,0.0,0.0
525,0.0,0.0,0.0
526,0.6104698396494397,5.38232642660937,46.350591878201726
527,0.10461121146830953,0.6284821988361321,4.848725492766708
528,1.4873578625582746,7.475387201479229,57.83953770310316
529,0.22812768230252345,1.4813293093411994,12.16064547930723
530,0.0,0.0,0.0
531,0.0,0.0,0.0
532,1.2589583679482828,7.681094952751803,65.39755881183866
533,0.589999612294801,5.360637043043295,46.3282140307082
534,0.0,0.0,0.0
535,1.4132382290029053,11.172483507362841,96.9034140358599
536,0.0,0.0,0.0
537,1.0727873778596326,6.7957043170163285,57.37866857564612
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,0.0,0.0,0.0
541,0.0,0.0,0.0
542,0.4528642682324019,3.1581104292105118,28.912951044837364
543,3.7794770940344944,17.898365122781573,137.10855020351931
544,1.7852317284570407,10.73131544005061,91.04419269713928
545,0.0,0.0,0.0
546,0.10174228243001131,0.611147055355522,4.714264173424263
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,3.940995517939059,18.084912262573965,137.21279117616479
552,0.0,0.0,0.0
553,0.0,0.0,0.0
554,0.9250982786382228,8.225090646479552,70.7415230665158
555,0.0,0.0,0.0
556,0.49010187579707876,3.7966475274338967,32.35348796134466
557,0.0,0.0,0.0
558,0.0,0.0,0.0
559,2.9038679835795196,15.211616439625463,124.87443754901136
560,4.6531933957302964,20.299619292241353,141.72163360353593
561,0.408022753713562,2.8764904819659907,24.994623330456285
562,0.0,0.0,0.0
563,0.0,0.0,0.0
564,4.232651246617365,18.91909393295124,137.8234171035454
565,1.3004486431187607,5.182714672738795,59.4386579455034
566,0.0,0.0,0.0
567,0.0,0.0,0.0
568,1.4496233729368253,6.373674356320347,62.62901581107024
569,0.0,0.0,0.0
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.3203126380966899,2.480744557716299,22.126451300996326
574,1.7184159808052024,13.91064749394835,116.53975124149697
575,0.760699485937303,5.97668428352864,54.931536882739074
576,0.0,0.0,0.0
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,0.0,0.0,0.0
580,0.0,0.0,0.0
581,0.0,0.0,0.0
582,0.0,0.0,0.0
583,0.0,0.0,0.0
584,0.946843813136676,7.92399341350266,73.05219783457645
585,1.7182238218106605,6.0960720476703845,67.65421810575002
586,1.373595532838449,9.024867977450029,77.99510542111877
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,1.268574240823399,7.883733077091177,64.02787623971406
590,0.0,0.0,0.0
591,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,0.0,0.0
594,0.0,0.0,0.0
595,0.0,0.0,0.0
596,0.0,0.0,0.0
597,0.0,0.0,0.0
598,0.0,0.0,0.0
599,1.1659629909208329,5.073847919077821,59.23398524634938
600,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,4.141816272112934,18.96903076962989,137.18954348921793
604,3.8828010097012724,18.734387328112586,137.1543204834769
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.11407824503420967,0.6852086741372312,5.286368908968983
609,0.0,0.0,0.0
610,1.0891773112405465,6.7532031522317775,57.03955549631423
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,4.1968143332233705,19.683073566520726,137.70762670675725
616,1.0482913471742072,7.805543161656499,66.84964671920122
617,0.0,0.0,0.0
618,0.5646779655219188,3.88068887048812,34.90204769795809
619,0.4716815897212794,3.6591251686467126,32.534841798929506
620,0.5507749952368421,3.7634829578156097,33.83675612348109
621,0.0,0.0,0.0
622,0.7371327954594186,5.076860022004715,43.439608942280906
623,0.0,0.0,0.0
624,0.0,0.0,0.0
625,0.0,0.0,0.0
626,0.5388986281687812,7.0368187436723,66.47569610457562
627,1.1478630858774352,3.734617466796013,33.19015190348323
628,0.0,0.0,0.0
629,0.0,0.0,0.0
630,0.0,0.0,0.0
631,1.0938393334983576,5.5117766480057435,45.36008903529004
632,0.0,0.0,0.0
633,0.0,0.0,0.0
634,0.0,0.0,0.0
635,3.3467354897884376,16.322226881268918,132.03984794425077
636,0.0,0.0,0.0
637,1.2673249602211247,7.919353265328013,64.47900053414145
638,1.4250222556632237,5.606168638238206,65.6463348515394
639,0.0,0.0,0.0
640,0.0,0.0,0.0
641,0.0,0.0,0.0
642,0.0,0.0,0.0
643,0.0,0.0,0.0
644,0.0,0.0,0.0
645,0.0,0.0,0.0
646,0.0,0.0,0.0
647,0.0,0.0,0.0
648,0.30771619089129243,1.9661483455201025,17.460488561206283
649,0.0,0.0,0.0
650,3.802620964146334,17.216646239250135,134.54424864036807
651,1.1198159997866113,8.597735911998333,78.81279073122356
652,0.0,0.0,0.0
653,1.8523855149895487,11.395120124108917,97.80835893150153
654,1.3591380362701184,6.944231614526609,54.26988849993827
655,0.0,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.651777224470733,4.3355443375364935,39.29626862141959
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,0.0,0.0,0.0
664,0.0,0.0,0.0
665,0.956825713573267,4.432720068629681,43.647356540199
666,2.1485105884061593,13.17106383956586,117.07037715148051
667,0.9000510873506119,5.096829063491462,44.24781883938311
668,0.0,0.0,0.0
669,0.0,0.0,0.0
670,0.0,0.0,0.0
671,0.5225269084917827,3.5551639251438623,32.62876387430442
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.9438036976818084,4.846997529256406,40.51097810834105
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,0.0
680,0.0,0.0,0.0
681,0.0,0.0,0.0
682,1.2911738158467325,6.6297850865718235,51.8357834076847
683,0.0,0.0,0.0
684,1.2244091389069172,6.902833849958302,62.49646924194884
685,0.0,0.0,0.0
686,0.0,0.0,0.0
687,0.0,0.0,0.0
688,0.0,0.0,0.0
689,0.0,0.0,0.0
690,0.0,0.0,0.0
691,0.0,0.0,0.0
692,0.0,0.0,0.0
693,0.0,0.0,0.0
694,0.0,0.0,0.0
695,0.887583433371852,4.51327654054516,37.23783906862633
696,0.0,0.0,0.0
697,0.0,0.0,0.0
698,0.0,0.0,0.0
699,0.5922479087226802,5.260792362282542,45.34117247654283
700,0.0,0.0,0.0
701,0.0,0.0,0.0
702,1.0506065539508762,6.660400588251941,56.206970670183146
703,0.0,0.0,0.0
704,1.03582653219957,6.45633153733189,55.86746805814333
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,3.6952271193976123,17.100010865806137,133.5995844988819
708,4.314402168403264,20.06883952398344,136.8596520280364
709,2.048280655738884,10.230177140776219,79.00560520856482
710,0.0,0.0,0.0
711,0.0,0.0,0.0
712,3.9963711495223815,19.012384238644334,136.96583990194065
713,0.6262433311193705,3.931834433774778,37.7686515648313
714,0.5325473891953132,3.439830866357642,30.976970542725578
715,1.4300592292553773,7.21493295503574,55.941088437348114
716,0.0,0.0,0.0
717,0.0,0.0,0.0
718,0.0,0.0,0.0
719,0.0,0.0,0.0
720,1.3955152494477572,11.048286847308399,95.78221934643592
721,0.6108393291712624,4.311392373145255,39.21617601337628
722,0.0,0.0,0.0
723,0.0,0.0,0.0
724,1.5988360836519013,7.880774536781439,60.67740328559466
725,0.0,0.0,0.0
726,0.0,0.0,0.0
727,0.2606788364637071,1.313099912479911,10.527135518702375
728,0.0,0.0,0.0
729,0.0,0.0,0.0
730,0.48049085111679907,3.3910293235503026,29.480669172568206
731,0.3042237675717116,1.5377256288698296,12.335327308544752
732,0.0,0.0,0.0
733,3.8358090463966676,18.189801046478866,135.38821655734992
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,1.4919092828787763,7.620805107369165,71.10790450249642
737,0.31765211121547776,2.0296232906732277,18.02463655863155
738,1.103092307956296,6.972979623244366,59.01284540538966
739,0.0,0.0,0.0
740,0.5371022685117809,4.198977333234049,38.91131484994
741,2.5380289849843045,13.789106250810695,115.8769763782029
742,0.5961125056947186,4.013813217356424,36.309796578723144
743,0.0,0.0,0.0
